cleaned_name,AmountUSDMillions,AmountUSDMillions_top95_winsorized,AmountUSDMillions_top99_winsorized,original_MinMax_Scaled_Value,winsorized_95_MinMax_Scaled_Value,winsorized_99_MinMax_Scaled_Value
legacy trust,0.03401630829656714,0.03401630829656714,0.03401630829656714,6.802950418878254e-07,0.00025031376967127187,1.718785194086011e-05
legacy wealth,0.04001109351167187,0.04001109351167187,0.04001109351167187,8.001855635932194e-07,0.0002944273477338929,2.021692081436892e-05
legal general,91.3147866108549,91.3147866108549,91.3147866108549,0.00182621678727012,0.6719543435007412,0.04613989786609054
legend financial advisors,0.0005852231833552342,0.0005852231833552342,0.0005852231833552342,1.170224138156296e-08,4.3058261099383135e-06,2.9566052941434787e-07
leith wheeler investmentunsel,0.4890212254085604,0.4890212254085604,0.4890212254085604,9.780000024416285e-06,0.0035985396376009985,0.0002470945428836347
lemanik,0.2309328366982276,0.2309328366982276,0.2309328366982276,4.618455372137067e-06,0.0016993552842162131,0.00011668661719403088
lembaga amanah kebajikan masjid negerirawak,2.455963681742603,2.455963681742603,2.455963681742603,4.9117148694930884e-05,0.018072597752902375,0.0012409590362190035
lembaga kemajuan tanah persekutuan felda,949.9574966330853,135.8943319079846,949.9574966330853,0.018998328676069483,0.9999999999999999,0.4799982953012948
lembaga tabung angkatan tentera,55.30538318263045,55.30538318263045,55.30538318263045,0.0011060598494648994,0.4069734355748113,0.027944923540200402
lenservateur,0.7313239900855282,0.7313239900855282,0.7313239900855282,1.4625845842976355e-05,0.0053815629721875695,0.00036952624579082754
leo wealth,0.03019751626113008,0.03019751626113008,0.03019751626113008,6.039225025916107e-07,0.00022221258263696288,1.5258277540129273e-05
les fils dreyfus cie,0.1543681579214296,0.1543681579214296,0.1543681579214296,3.087227988105452e-06,0.0011359419486475634,7.799971233067655e-05
lesa sroufe mpany,0.4079525786371186,0.4079525786371186,0.4079525786371186,8.158697174250922e-06,0.003001983139000811,0.0002061318551906503
leste,0.16341251021466857,0.16341251021466857,0.16341251021466857,3.2681072149694375e-06,0.0012024962498606174,8.256967856457432e-05
leuthold weeden capital management,0.0036904955904569782,0.0036904955904569782,0.0036904955904569782,7.380500496127345e-08,2.7156465761085975e-05,1.8647048995808882e-06
levin capital strategies,0.08637612876136738,0.08637612876136738,0.08637612876136738,1.7274461852029744e-06,0.0006356118153125009,4.364442990011991e-05
lewis capital management,0.0016912784424353287,0.0016912784424353287,0.0016912784424353287,3.3822390359042326e-08,1.2444909206704421e-05,8.545325218951849e-07
lfg,0.00014804157472983923,0.00014804157472983923,0.00014804157472983923,2.958987160204454e-09,1.088755885129322e-06,7.475967054436712e-08
lfpi,1.324137981651376,1.324137981651376,1.324137981651376,2.6481613176225997e-05,0.009743878777541596,0.0006690656529923009
lgt,11.367495072508877,11.367495072508877,11.367495072508877,0.00022734007233545688,0.08364951528341609,0.0057438129972003675
lh financial,0.005393650033825018,0.005393650033825018,0.005393650033825018,1.0786662142182033e-07,3.9689397933686476e-05,2.7252815384545523e-06
liberty life trust,1.706691626346793,1.706691626346793,1.706691626346793,3.413235534581551e-05,0.012558960463185715,0.0008623638773681335
liberty mutual insurance,6.106109775737936,6.106109775737936,6.106109775737936,0.00012211691495967798,0.04493277687186708,0.003085319346113424
lido advisors,0.02816639029444595,0.02816639029444595,0.02816639029444595,5.63301739201862e-07,0.00020726621997820135,1.4231982147867932e-05
liechtensteinische landesbank,0.32609057303911154,0.32609057303911154,0.32609057303911154,6.5215278334268426e-06,0.002399588583611004,0.00016476829600004875
lift investment advisors,0.00125550718774518,0.00125550718774518,0.00125550718774518,2.510734199711309e-08,9.238217295076967e-06,6.343442922608807e-07
liga bank,0.10106204270091743,0.10106204270091743,0.10106204270091743,2.0211517677644365e-06,0.0007436804429191961,5.1064986800346255e-05
lightyear capital,1.5561238295929074,1.5561238295929074,1.5561238295929074,3.1121129579232356e-05,0.011450983443578124,0.000786284383252008
lincoln capital,0.0011894818700032299,0.0011894818700032299,0.0011894818700032299,2.3786892722316427e-08,8.752359519725795e-06,6.009827575837493e-07
lincoln investment,1.07486342802654,1.07486342802654,1.07486342802654,2.149633760594208e-05,0.00790955242792573,0.0005431112168866857
lincoln national,1.156263118696313,1.156263118696313,1.156263118696313,2.3124261047880822e-05,0.008508544965571052,0.0005842411757549031
lindbrook capital,0.03304607074279262,0.03304607074279262,0.03304607074279262,6.608911295996751e-07,0.00024317412270612683,1.669760645772875e-05
linden venture partners,0.5389385320316501,0.5389385320316501,0.5389385320316501,1.0778303002493172e-05,0.003965864057639454,0.0002723169577518803
link,0.030499672964164604,0.030499672964164604,0.030499672964164604,6.09965375432545e-07,0.00022443605067262707,1.541095247863713e-05
lion fund management,0.05890599950000001,0.05890599950000001,0.05890599950000001,1.1780673483829785e-06,0.0004334685110772967,2.9764213927208198e-05
lion street advisors,0.057446305869156195,0.057446305869156195,0.057446305869156195,1.1488747376967842e-06,0.0004227271239180881,2.9026654134255578e-05
liontrust asset management,34.97747003977265,34.97747003977265,34.97747003977265,0.0006995191604443036,0.2573872617418975,0.017673554883109052
lipe dalton,0.01131715618437633,0.01131715618437633,0.01131715618437633,2.263316234581444e-07,8.327845769155071e-05,5.718334243239331e-06
lippo bank,57.07586407844275,57.07586407844275,57.07586407844275,0.0011414679367694354,0.4200018001288916,0.02883951915625924
lis capital,0.4880130614540601,0.4880130614540601,0.4880130614540601,9.759837616901655e-06,0.0035911209031991866,0.0002465851337981722
live oak bank,0.01879673146694426,0.01879673146694426,0.01879673146694426,3.759166628858119e-07,0.00013831809902372925,9.49764373683169e-06
lloyds banking,11.489021943967924,11.489021943967924,11.489021943967924,0.00022977050470253125,0.08454379004697342,0.005805218577287539
localtapiola,2.737568535408215,2.737568535408215,2.737568535408215,5.4749002315920303e-05,0.02014483174448733,0.0013832494546844145
lodestar fund managers,0.0009961378422460325,0.0009961378422460325,0.0009961378422460325,1.9920179316467136e-08,7.329606817941185e-06,5.032891196394716e-07
loews,40.79465403985798,40.79465403985798,40.79465403985798,0.0008158578113886673,0.30019393308782183,0.020612884709594614
logan capital management,0.21193934592095376,0.21193934592095376,0.21193934592095376,4.238601976796669e-06,0.0015595886690631289,0.00010708951076763961
logos capital,0.75003773,0.75003773,0.75003773,1.5000104462910228e-05,0.005519270996234968,0.0003789819985906175
lombard odier,8.010738045683174,8.010738045683174,8.010738045683174,0.00016020783377412084,0.058948286160640864,0.0040476974799554186
long ridge equity partners,0.2347449499576238,0.2347449499576238,0.2347449499576238,4.694694341686384e-06,0.0017274073244174547,0.00011861281691628825
longfellow investment management,0.17496155737559185,0.17496155737559185,0.17496155737559185,3.4990781738345756e-06,0.001287481745620932,8.84052269651565e-05
loop capital,5.57047231312848,5.57047231312848,5.57047231312848,0.00011140462877544654,0.04099120362574809,0.0028146703224607556
lord bett,23.702613633852195,23.702613633852195,23.702613633852195,0.0004740317796365172,0.17441944215192987,0.011976550675785094
loring wolcott olidge,0.00920569922980724,0.00920569922980724,0.00920569922980724,1.8410430975824095e-07,6.774096671413288e-05,4.65144889049576e-06
lorne steinberg wealth management,0.005451877725384213,0.005451877725384213,0.005451877725384213,1.0903112491414614e-07,4.0117875639698475e-05,2.754703057616544e-06
los angeles capital management,0.32253071703908776,0.32253071703908776,0.32253071703908776,6.450333790984161e-06,0.00237339281847282,0.00016296955782729884
lotte,0.39275378170880654,0.39275378170880654,0.39275378170880654,7.854734375310539e-06,0.002890140380553742,0.00019845214673765494
loudon investment management,0.18193752403163158,0.18193752403163158,0.18193752403163158,3.6385914761101475e-06,0.001338815502978588,9.193007109254966e-05
louisiana state employees retirement system,0.2964167490196428,0.2964167490196428,0.2964167490196428,5.928077006577493e-06,0.002181229041887799,0.00014977458839082947
lovell minnick partners,0.07675301666463505,0.07675301666463505,0.07675301666463505,1.534992262617097e-06,0.0005647986182666852,3.878202561496675e-05
lowe brockenbrough mpany,0.08558488588254616,0.08558488588254616,0.08558488588254616,1.711622011669862e-06,0.0006297893290600451,4.324462755697941e-05
lowe wealth advisors,0.001098643969168172,0.001098643969168172,0.001098643969168172,2.19702132365698e-08,8.083914415231432e-06,5.550838224123836e-07
loyall capital partners,0.04108155,0.04108155,0.04108155,8.215937679314197e-07,0.00030230447162842716,2.0757805318632792e-05
lpl financial,3.4723934168819746,3.4723934168819746,3.4723934168819746,6.944486467642929e-05,0.02555215721289156,0.001754544688138927
lsv asset management,21.03740278835534,21.03740278835534,21.03740278835534,0.0004207298668479854,0.15480706531648797,0.010629862358563773
lumature wealth partners,0.015547634558939153,0.015547634558939153,0.015547634558939153,3.109375336268315e-07,0.00011440910396529664,7.855927151848075e-06
luther king capital management,0.009214450895996162,0.009214450895996162,0.009214450895996162,1.8427933551605083e-07,6.780536723821341e-05,4.655870967132869e-06
lyrical asset management,0.013752141716558055,0.013752141716558055,0.013752141716558055,2.750292290141849e-07,0.00010119668503430878,6.948693400126506e-06
lyrical partners,0.01638114400286572,0.01638114400286572,0.01638114400286572,3.276070019218658e-07,0.00012054261544256215,8.277086112808362e-06
länsförsäkringar,0.07312801530209545,0.07312801530209545,0.07312801530209545,1.4624953692434042e-06,0.0005381234706432845,3.69503705348099e-05
lån spar bank,0.016733636247543163,0.016733636247543163,0.016733636247543163,3.346565420797021e-07,0.0001231364855470101,8.455194793635728e-06
m elsasser vermögensverwaltung wealth management,0.01194430294033364,0.01194430294033364,0.01194430294033364,2.3887401639794776e-07,8.789341659048418e-05,6.035221445937739e-06
m g,23.481149538398768,23.481149538398768,23.481149538398768,0.00046960268918703384,0.17278976347082606,0.011864648418395202
m m warburg,1.4531037435131586,1.4531037435131586,1.4531037435131586,2.906081692030419e-05,0.01069289379628831,0.0007342299851554594
m r capital management,0.0008502591934721194,0.0008502591934721194,0.0008502591934721194,1.700273245563297e-08,6.256135637665502e-06,4.2957897683114987e-07
m t bank,1.2233512604219612,1.2233512604219612,1.2233512604219612,2.446596588352152e-05,0.00900222369982056,0.0006181397383540569
macif,0.40951809286737084,0.40951809286737084,0.40951809286737084,8.190006105441527e-06,0.0030135032238289327,0.00020692288443619256
mackenszie financial,0.01886536481236701,0.01886536481236701,0.01886536481236701,3.77289270459539e-07,0.00013882314838452648,9.53232306608956e-06
macquarie,81.53037659123768,81.53037659123768,81.53037659123768,0.0016305370456714216,0.5999542100998759,0.041195992326089885
macro capital,0.18482189510866395,0.18482189510866395,0.18482189510866395,3.6962764040615353e-06,0.0013600406051469918,9.338749756165382e-05
macroview investment management,0.0004634090675638261,0.0004634090675638261,0.0004634090675638261,9.266064376169106e-09,3.409437613390726e-06,2.3410980937052614e-07
madison dearborn partners,0.0019200500628013923,0.0019200500628013923,0.0019200500628013923,3.839762498929531e-08,1.4128361469197923e-05,9.701271544846884e-07
madison investment,0.17320270196098825,0.17320270196098825,0.17320270196098825,3.4639025861037817e-06,0.0012745389290146787,8.751650551839735e-05
madison investments,2.126210012191636,2.126210012191636,2.126210012191636,4.25223603817281e-05,0.015646053060939098,0.0010743397929064314
madison wealth management,0.02652604644949122,0.02652604644949122,0.02652604644949122,5.304962804087201e-07,0.00019519548955876525,1.34031426975262e-05
magliano,0.4723821857272411,0.4723821857272411,0.4723821857272411,9.447233615530813e-06,0.003476098624365113,0.00023868710285446232
mai capital management,0.3302446357307708,0.3302446357307708,0.3302446357307708,6.604605496000153e-06,0.002430156912958952,0.00016686727728902048
mairs and power,0.06375204713216388,0.06375204713216388,0.06375204713216388,1.2749841115332936e-06,0.00046912892139158117,3.2212844114181835e-05
maj invest,0.12149759302345095,0.12149759302345095,0.12149759302345095,2.4298451073243216e-06,0.0008940586820151157,6.139074279891673e-05
malayan banking,3348.5563980704537,135.8943319079846,1979.0851465257185,0.06696823307410174,0.9999999999999999,1.0000000000000002
malaysian hajj pilgrims fund,267.29899622185485,135.8943319079846,267.29899622185485,0.005345748838061969,0.9999999999999999,0.13506189797688486
man,5.592295580606914,5.592295580606914,5.592295580606914,0.00011184107525841867,0.04115179360169346,0.002825697269693264
managed asset portfolios,5.067772668663725,5.067772668663725,5.067772668663725,0.00010135107047878909,0.0372920085399471,0.0025606642503273546
manatuck hill partners,0.5345038407977805,0.5345038407977805,0.5345038407977805,1.0689613011683938e-05,0.003933230678642654,0.0002700761793589713
mandarine gestion,4.9579286226513055,4.9579286226513055,4.9579286226513055,9.915428452064025e-05,0.03648370370088902,0.0025051618146640815
manhattanlife assurance,0.0017600814427455324,0.0017600814427455324,0.0017600814427455324,3.519839088384889e-08,1.2951206999906289e-05,8.892975750481384e-07
manitou investment management,0.0028475317199567764,0.0028475317199567764,0.0028475317199567764,5.6946456308283576e-08,2.0953382385957883e-05,1.4387687684262595e-06
manning napier,1.9753642188935807,1.9753642188935807,1.9753642188935807,3.950557492459443e-05,0.014536030359657798,0.000998119831592788
mantaro capital,0.84775067,0.84775067,0.84775067,1.695427878836406e-05,0.0062383071671318615,0.0004283547808459804
manulife financial,104.73154461279998,104.73154461279998,104.73154461279998,0.002094540348286996,0.7706836857922414,0.05291917061546163
manulife fund management,0.0087022357,0.0087022357,0.0087022357,1.74035474415126e-07,6.403615045685076e-05,4.397056839343791e-06
mapfre,0.0903125,0.0903125,0.0903125,1.806170206913822e-06,0.000664578227567163,4.563341518744502e-05
mar vista investment partners,0.005433340345591954,0.005433340345591954,0.005433340345591954,1.0866039334419012e-07,3.9981465389589464e-05,2.745336416759477e-06
marathon asset management,0.011842045108833247,0.011842045108833247,0.011842045108833247,2.368289481716243e-07,8.714093611444629e-05,5.98355220286129e-06
marathon london,6.573993394904913,6.573993394904913,6.573993394904913,0.00013147418284944286,0.048375772712041396,0.0033217334387605417
marble trail,0.004906452494419954,0.004906452494419954,0.004906452494419954,9.812309182451566e-08,3.610427754733637e-05,2.47910843151094e-06
margetts,0.046114245055445945,0.046114245055445945,0.046114245055445945,9.222433181874133e-07,0.0003393383566180669,2.330074545665519e-05
mariner wealth advisors,0.8455447278275525,0.8455447278275525,0.8455447278275525,1.691016185199071e-05,0.006222074391688848,0.0004272401536272295
markel,8.367169404240311,8.367169404240311,8.367169404240311,0.00016733615280411815,0.06157114285950287,0.004227796531882672
marks wealth management,0.0015713862222048443,0.0015713862222048443,0.0015713862222048443,3.142464960335461e-08,1.1562663283545683e-05,7.939529048705439e-07
marlborough,4.3018242357433305,4.3018242357433305,4.3018242357433305,8.603276399620215e-05,0.03165565548055133,0.0021736427852336315
marquest asset management,0.0005786518951263911,0.0005786518951263911,0.0005786518951263911,1.1570821297979741e-08,4.257470242988377e-06,2.9234016280927083e-07
marsh mclennanmpanies,17.053316632594516,17.053316632594516,17.053316632594516,0.00034105158804495435,0.12548953527428905,0.008616767488478144
martingale asset management,2.2491700709605915,2.2491700709605915,2.2491700709605915,4.498145525598515e-05,0.01655087416068788,0.00113646953956748
maryland capital management,0.0018736861074821092,0.0018736861074821092,0.0018736861074821092,3.7470385965360185e-08,1.3787184948458582e-05,9.467001910704636e-07
maryland state retirement pension system,0.21997725441880547,0.21997725441880547,0.21997725441880547,4.39935319784118e-06,0.0016187368939381034,0.00011115093708490081
mashreq bank,0.3465045592705167,0.3465045592705167,0.3465045592705167,6.9297899098066945e-06,0.002549808139921268,0.00017508315600904184
mason,15.139355347222223,15.139355347222223,15.139355347222223,0.0003027740169905255,0.11140534751083635,0.00764967353154797
massmutual,44.717329907871225,44.717329907871225,44.717329907871225,0.0008943079375270149,0.3290595657850458,0.022594949945680894
mattern wealth management,0.0008997494895464546,0.0008997494895464546,0.0008997494895464546,1.7992495591892855e-08,6.620317832836821e-06,4.545856301140374e-07
matthews capital management,2.2899560863500703,2.2899560863500703,2.2899560863500703,4.579714030355084e-05,0.016851004525527916,0.0011570780593488786
mauá capital,0.004712870024689451,0.004712870024689451,0.004712870024689451,9.42516097853375e-08,3.467977023246298e-05,2.3812943126597464e-06
maverick capital,0.0038634989050364654,0.0038634989050364654,0.0038634989050364654,7.726492168847095e-08,2.8429538097950517e-05,1.952120701215647e-06
mawer investment management,0.32530496722912605,0.32530496722912605,0.32530496722912605,6.5058163963971e-06,0.0023938075786238823,0.0001643713419774294
max fortune resources,0.5071458368820413,0.5071458368820413,0.5071458368820413,1.0142476584842183e-05,0.0037319124665516528,0.0002562526185258498
maxwealth fund management,0.06500278618006612,0.06500278618006612,0.06500278618006612,1.2999978112055491e-06,0.0004783326831021064,3.284482250589083e-05
mayr investment managers,0.06580314067636042,0.06580314067636042,0.06580314067636042,1.3160042092109704e-06,0.00048422221863727265,3.324922880328234e-05
mbb public markets i,10.456281017031072,10.456281017031072,10.456281017031072,0.00020911657898639395,0.0769442020944138,0.005283391141618785
mc square,0.21437666699236868,0.21437666699236868,0.21437666699236868,4.287346291118259e-06,0.0015775240828418617,0.00010832105003506291
mcdonald capital investors,0.1892053713401978,0.1892053713401978,0.1892053713401978,3.7839421391003187e-06,0.001392297110423976,9.560239783485284e-05
mcf advisors,0.02127378493517279,0.02127378493517279,0.02127378493517279,4.254555907943218e-07,0.0001565458899478577,1.0749259147459378e-05
mch private equity investments,0.002201900766248714,0.002201900766248714,0.002201900766248714,4.403439539337747e-08,1.6202404585405022e-05,1.1125417969038548e-06
mcilrath eck,0.010135644041874043,0.010135644041874043,0.010135644041874043,2.0270240204601706e-07,7.458411314708171e-05,5.121335097129995e-06
mcinroy wood,1.65935899,1.65935899,1.65935899,3.318574353877188e-05,0.012210655749426686,0.000838447454958548
mckinley capital management,0.00220251534716904,0.00220251534716904,0.00220251534716904,4.404668648046804e-08,1.6206927076608925e-05,1.1128523347912377e-06
mcm,1.5197718937938236,1.5197718937938236,1.5197718937938236,3.0394122290135176e-05,0.011183481956859344,0.0007679163328098753
mcmillan warner mutual insurancempany,0.008396045824301998,0.008396045824301998,0.008396045824301998,1.6791194160767046e-07,6.178300368028989e-05,4.24234400334035e-06
mcrae capital management,0.020785719075447122,0.020785719075447122,0.020785719075447122,4.1569469554128314e-07,0.00015295437988867164,1.0502647292176834e-05
mcshane partners,0.00015099846021742643,0.00015099846021742643,0.00015099846021742643,3.0181223136769614e-09,1.1105145960920183e-06,7.625373738272738e-08
mcvm,0.01934994961248398,0.01934994961248398,0.01934994961248398,3.869805475298406e-07,0.00014238904251432074,9.777175997752794e-06
meadow creek wealth advisors,0.0007595160375095869,0.0007595160375095869,0.0007595160375095869,1.518794778542825e-08,5.588387728346646e-06,3.8372791472512226e-07
mebuki financial grup,0.6594923033639892,0.6594923033639892,0.6594923033639892,1.3189274208295483e-05,0.004852978109534573,0.0003332308459437041
medical mutual of ohio,0.40705025514646154,0.40705025514646154,0.40705025514646154,8.140651484512227e-06,0.0029953432484435077,0.00020567592559495796
mediobanca banca di credito finanziario,1.3339413043562853,1.3339413043562853,1.3339413043562853,2.6677671155180188e-05,0.009816018082937632,0.0006740191148090116
meeder investment management,0.3905828526226682,0.3905828526226682,0.3905828526226682,7.811317670393947e-06,0.002874165254461071,0.0001973552110701605
meeschaert,0.14660394351955822,0.14660394351955822,0.14660394351955822,2.9319504123672135e-06,0.0010788077451987252,7.407657925283088e-05
mega financial,256.90921174007497,135.8943319079846,256.90921174007497,0.005137962130576831,0.9999999999999999,0.12981210642523297
megainver,0.0007052003920246398,0.0007052003920246398,0.0007052003920246398,1.410168183255511e-08,5.188697434008051e-06,3.5628308973482125e-07
meiji yasuda life insurance,22.445971188017825,22.445971188017825,22.445971188017825,0.0004489000171092099,0.16517223935116213,0.011341589391731754
meixler investment management,0.12641886247748918,0.12641886247748918,0.12641886247748918,2.528266241881543e-06,0.0009302726240394115,6.387738136668675e-05
memimpin dengan nurani,56.18522860765897,56.18522860765897,56.18522860765897,0.0011236559973237066,0.4134479177200999,0.02838949532965132
mercator asset management,0.012623472953801541,0.012623472953801541,0.012623472953801541,2.524568295129467e-07,9.289119688316548e-05,6.37839516672971e-06
mercedes finance,20.039543235589605,20.039543235589605,20.039543235589605,0.00040077353845971214,0.1474641574896069,0.010125659922119466
mercer global advisors,1.4095760062318488,1.4095760062318488,1.4095760062318488,2.8190299805168416e-05,0.0103725880359401,0.0007122361172515896
merchan west,0.002288607693939512,0.002288607693939512,0.002288607693939512,4.576845898753746e-08,1.6840451268649074e-05,1.1563534175644271e-06
mercofond,0.0002877917536781017,0.0002877917536781017,0.0002877917536781017,5.753869922694996e-09,2.1171297479269624e-06,1.4537319578841936e-07
mercury general,0.03533781158165129,0.03533781158165129,0.03533781158165129,7.06723965126798e-07,0.00026003826124766465,1.7855586367274937e-05
mercury gestao de recursos,0.015838630766408023,0.015838630766408023,0.015838630766408023,3.167572062048964e-07,0.00011655044572375703,8.002962870848004e-06
mercury securities,3.4508920617086525,3.4508920617086525,3.4508920617086525,6.901485616126057e-05,0.02539393607971391,0.001743680398033976
meridian wealth management,0.028688940944036588,0.028688940944036588,0.028688940944036588,5.737523004394958e-07,0.0002111114918345321,1.4496018614682224e-05
merit financial,0.015094639178286875,0.015094639178286875,0.015094639178286875,3.018780176362179e-07,0.00011107566559021352,7.6270358474657674e-06
meritage portfolio management,0.5209433309305199,0.5209433309305199,0.5209433309305199,1.0418414537636757e-05,0.0038334435154443658,0.00026322427109638135
mesirow financial,0.4069675773804032,0.4069675773804032,0.4069675773804032,8.138998000667434e-06,0.002994734850985352,0.00020563414984508329
metagestión,0.2628480877725051,0.2628480877725051,0.2628480877725051,5.256732802329689e-06,0.0019342087225188722,0.00013281288196423984
metaurus advisors,0.018369977006482463,0.018369977006482463,0.018369977006482463,3.6738194261327335e-07,0.00013517775862292234,9.282011548782848e-06
metis global partners,0.9190103898272214,0.9190103898272214,0.9190103898272214,1.8379411579633966e-05,0.0067626831206519435,0.0004643611749899655
metlife,128.396032414508,128.396032414508,128.396032414508,0.002567809645957428,0.9448225735913021,0.06487645696278084
metropolitan bank trust,34.047249338379345,34.047249338379345,34.047249338379345,0.0006809155506085086,0.2505420851335705,0.01720352927402061
mfa wealth advisors,0.03644790419041328,0.03644790419041328,0.03644790419041328,7.289248576075558e-07,0.0002682070538225801,1.8416498367831806e-05
mfc asset management,0.40946129602826337,0.40946129602826337,0.40946129602826337,8.188870217761237e-06,0.0030130852752776878,0.00020689418590383803
mfi asset management,0.0017164240548387158,0.0017164240548387158,0.0017164240548387158,3.4325280868288215e-08,1.262994718486155e-05,8.67238196761484e-07
mfl management,0.0953129716027606,0.0953129716027606,0.0953129716027606,1.9061753159738473e-06,0.0007013749911680496,4.816007333136357e-05
mfp capital,18.693180505358836,18.693180505358836,18.693180505358836,0.0003738474478092324,0.13755673374221564,0.009445364416565958
mfp investors,4.55173587054071,4.55173587054071,4.55173587054071,9.10307806391691e-05,0.03349466989304665,0.002299919128243398
mgf capital,0.47119785,0.47119785,0.47119785,9.423547924864947e-06,0.0034673835020243887,0.00023808867699624616
michigan department of treasury,1.5018848485865677,1.5018848485865677,1.5018848485865677,3.0036396849653584e-05,0.011051857296967983,0.0007588782955938251
midas asset management,0.19902912496567307,0.19902912496567307,0.19902912496567307,3.980408718802943e-06,0.0014645867599903098,0.00010056618306822032
midf,3.8728111637579192,3.8728111637579192,3.8728111637579192,7.745287344580047e-05,0.02849869472852501,0.001956869356987178
midstate mutual insurancempany,0.008396045824301998,0.008396045824301998,0.008396045824301998,1.6791194160767046e-07,6.178300368028989e-05,4.24234400334035e-06
midwest insurance,0.0003188009017159576,0.0003188009017159576,0.0003188009017159576,6.374026075501113e-09,2.345315483285194e-06,1.6104162121904677e-07
midwestone bank,0.23457045684840794,0.23457045684840794,0.23457045684840794,4.691204630354412e-06,0.0017261232891904064,0.00011852464834530495
mig,0.0012752036068638304,0.0012752036068638304,0.0012752036068638304,2.5501253351587173e-08,9.383156519947846e-06,6.44296577110313e-07
migros,0.13573881886893993,0.13573881886893993,0.13573881886893993,2.7146573124452e-06,0.000998855001733039,6.858660593351052e-05
milestones administradora de recursos,5.07059059,5.07059059,5.07059059,0.0001014074264693723,0.03731274466115606,0.0025620881008076354
millennium management,3.608268793988947,3.608268793988947,3.608268793988947,7.2162254751928e-05,0.026552017731612712,0.0018232003381251811
miller howard investments,0.08708982375266597,0.08708982375266597,0.08708982375266597,1.7417194680271397e-06,0.0006408636531318484,4.4005048538778495e-05
millers mutual,0.0005993456952260003,0.0005993456952260003,0.0005993456952260003,1.1984679409819691e-08,4.4097488540395716e-06,3.027964082804849e-07
milliman,0.006979231712892217,0.006979231712892217,0.006979231712892217,1.3957688424006212e-07,5.1357152267562243e-05,3.5264505442042258e-06
minato bank,3.3089645553114706,3.3089645553114706,3.3089645553114706,6.61764287321293e-05,0.024349540007455994,0.0016719667041322811
mine arao wealth creation management,1.725006175112909e-05,1.725006175112909e-05,1.725006175112909e-05,3.4326997218149113e-10,1.263057871379724e-07,8.672815608395258e-09
minmetals securities,5.802612231947192,5.802612231947192,5.802612231947192,0.00011604722646279954,0.042699442046777294,0.0029319669022649644
minnehaha banshares,0.023429417349959385,0.023429417349959385,0.023429417349959385,4.685663755081171e-07,0.0001724084530576093,1.1838465652123557e-05
minnesota mutualmpanies,11.498875965147354,11.498875965147354,11.498875965147354,0.00022996757660714615,0.0846163024251374,0.005810197656230734
minot wealth management,0.3117351756450546,0.3117351756450546,0.3117351756450546,6.234432296037907e-06,0.0022939521144399204,0.00015751474381211974
mint capital,0.0196050954235745,0.0196050954235745,0.0196050954235745,3.9208324317363346e-07,0.00014426657344345778,9.906097086140273e-06
mirabaud,6.3529059668406695,6.3529059668406695,6.3529059668406695,0.0001270526254221076,0.0467488657976782,0.003210021505364473
mirae asset financial,123.03121588992953,123.03121588992953,123.03121588992953,0.0024605179534436046,0.9053447200808328,0.06216570117027285
mirante investimentos,0.07758992315428241,0.07758992315428241,0.07758992315428241,1.5517296688897418e-06,0.0005709571274438197,3.920490104867552e-05
mission wealth management,0.032642448671591946,0.032642448671591946,0.032642448671591946,6.528190371140037e-07,0.00024020400566159204,1.6493662695164145e-05
mitchell mcleod pugh williams,0.021087715995881974,0.021087715995881974,0.021087715995881974,4.217343728683589e-07,0.00015517667213872703,1.0655241495098372e-05
mitchell sinkler starr,0.019265320786361305,0.019265320786361305,0.019265320786361305,3.8528804417048796e-07,0.00014176628787115122,9.734414408502878e-06
mitra aneka guna,25.188396847261917,25.188396847261917,25.188396847261917,0.0005037461594191291,0.18535281364349493,0.012727293116595406
mitsubishi ufj financial,4712.154499072659,135.8943319079846,1979.0851465257185,0.09423901623973063,0.9999999999999999,1.0000000000000002
mittelbrandenburgische sparkasse,0.7066692038899083,0.7066692038899083,0.7066692038899083,1.4132771433557973e-05,0.005200136816548612,0.00035706857753942844
miurex inversiones hispania,0.1779695784658431,0.1779695784658431,0.1779695784658431,3.559235995152741e-06,0.0013096167460283639,8.992513180384535e-05
mizuho financial,6156.18690507509,135.8943319079846,1979.0851465257185,0.12311841596850012,0.9999999999999999,1.0000000000000002
mjp wealth,0.019213252351803576,0.019213252351803576,0.019213252351803576,3.84246720493406e-07,0.0001413831340349348,9.70810506317158e-06
mlp,0.10945387105668067,0.10945387105668067,0.10945387105668067,2.188981079997268e-06,0.0008054330432170887,5.530524314851752e-05
mmi,1.251171139703529,1.251171139703529,1.251171139703529,2.5022339418380512e-05,0.00920694069506635,0.0006321966774057253
mnc investama,48.26216412490922,48.26216412490922,48.26216412490922,0.0009652015572965753,0.35514479074996125,0.02438609785228545
moat capital,0.8236095600000001,0.8236095600000001,0.8236095600000001,1.6471477458776016e-05,0.006060660979271782,0.0004161566649420606
modera capital,0.024477371085590408,0.024477371085590408,0.024477371085590408,4.895245442463986e-07,0.000180119986876418,1.2367979876165988e-05
modern capital,0.0023911983583201736,0.0023911983583201736,0.0023911983583201736,4.782018358372646e-08,1.759538094823951e-05,1.2081908357600052e-06
modern woodmen of america,0.15269424757503644,0.15269424757503644,0.15269424757503644,3.0537512283023687e-06,0.0011236242138020533,7.715391226522493e-05
